time,angle0,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,angle11,angle12,angle13,angle14,angle15,angle16,angle17,angle18,angle19,angle20,angle21,angle22,angle23,angle24,distance
85.7000,-1.8085,-0.8505,2.2829,-2.6262,-2.1949,-1.2030,2.3343,-0.3072,2.6140,2.5749,0.3724,-1.0345,1.4957,-0.0663,-2.1429,2.7765,0.1006,1.1443,-1.1721,1.2084,2.4998,-1.4048,1.9729,-0.3864,1.5788,1.5768
85.8000,-2.0104,-0.9558,2.1148,-2.4271,-2.2797,-1.3176,2.3586,-0.1321,2.8313,2.5874,0.5216,-1.1775,1.6620,-0.2148,-2.2341,3.0005,0.3659,0.9727,-1.0979,1.4386,2.2706,-1.5012,2.1512,-0.3828,1.5574,1.4384
85.9000,-2.2123,-1.0612,1.9467,-2.2279,-2.3645,-1.4322,2.3828,0.0429,3.0487,2.6000,0.6707,-1.3206,1.8283,-0.3633,-2.3254,-3.0587,0.6313,0.8010,-1.0237,1.6687,2.0414,-1.5977,2.3294,-0.3792,1.5361,4.1177
86.0000,-2.4142,-1.1665,1.7786,-2.0288,-2.4493,-1.5468,2.4070,0.2180,-3.0172,2.6126,0.8198,-1.4636,1.9946,-0.5118,-2.4167,-2.8347,0.8966,0.6293,-0.9495,1.8989,1.8122,-1.6942,2.5077,-0.3756,1.5147,6.5467
86.1000,-2.6161,-1.2719,1.6105,-1.8297,-2.5340,-1.6614,2.4312,0.3930,-2.7998,2.6251,0.9690,-1.6066,2.1609,-0.6603,-2.5080,-2.6107,1.1619,0.4576,-0.8752,2.1290,1.5830,-1.7906,2.6860,-0.3721,1.4934,8.7166
86.2000,-2.8179,-1.3772,1.4424,-1.6306,-2.6188,-1.7760,2.4555,0.5681,-2.5825,2.6377,1.1181,-1.7497,2.3272,-0.8088,-2.5993,-2.3867,1.4273,0.2860,-0.8010,2.3592,1.3539,-1.8871,2.8642,-0.3685,1.4720,10.6591
86.3000,-3.0198,-1.4826,1.2742,-1.4315,-2.7036,-1.8905,2.4797,0.7431,-2.3652,2.6503,1.2672,-1.8927,2.4935,-0.9573,-2.6906,-2.1627,1.6926,0.1143,-0.7268,2.5893,1.1247,-1.9836,3.0425,-0.3649,1.4507,12.4228
86.4000,3.0615,-1.5879,1.1061,-1.2324,-2.7883,-2.0051,2.5039,0.9182,-2.1478,2.6628,1.4164,-2.0358,2.6598,-1.1058,-2.7819,-1.9386,1.9579,-0.0574,-0.6526,2.8195,0.8955,-2.0800,-3.0624,-0.3614,1.4293,14.0562
86.5000,2.8596,-1.6933,0.9380,-1.0333,-2.8731,-2.1197,2.5282,1.0933,-1.9305,2.6754,1.5655,-2.1788,2.8261,-1.2543,-2.8732,-1.7146,2.2232,-0.2291,-0.5784,3.0496,0.6663,-2.1765,-2.8842,-0.3578,1.4080,15.5903
86.6000,2.6577,-1.7986,0.7699,-0.8342,-2.9579,-2.2343,2.5524,1.2683,-1.7131,2.6880,1.7147,-2.3219,2.9924,-1.4028,-2.9645,-1.4906,2.4886,-0.4007,-0.5042,-3.0034,0.4371,-2.2729,-2.7059,-0.3542,1.3867,17.0255
86.7000,2.4559,-1.9040,0.6018,-0.6351,-3.0427,-2.3489,2.5766,1.4434,-1.4958,2.7006,1.8638,-2.4649,-3.1245,-1.5513,-3.0557,-1.2666,2.7539,-0.5724,-0.4299,-2.7732,0.2079,-2.3694,-2.5276,-0.3507,1.3653,18.3259
86.8000,2.2540,-2.0093,0.4337,-0.4360,-3.1274,-2.4635,2.6008,1.6184,-1.2784,2.7131,2.0129,-2.6080,-2.9582,-1.6998,3.1362,-1.0426,3.0192,-0.7441,-0.3557,-2.5431,-0.0213,-2.4659,-2.3494,-0.3471,1.3440,19.4235
86.9000,2.0521,-2.1147,0.2655,-0.2369,3.0710,-2.5781,2.6251,1.7935,-1.0611,2.7257,2.1621,-2.7510,-2.7919,-1.8483,3.0449,-0.8186,-2.9986,-0.9158,-0.2815,-2.3129,-0.2505,-2.5623,-2.1711,-0.3435,1.3226,20.2291
87.0000,1.8502,-2.2200,0.0974,-0.0378,2.9862,-2.6927,2.6493,1.9685,-0.8438,2.7383,2.3112,-2.8941,-2.6256,-1.9968,2.9536,-0.5946,-2.7333,-1.0875,-0.2073,-2.0828,-0.4797,-2.6588,-1.9928,-0.3399,1.3013,20.6481
87.1000,1.6483,-2.3254,-0.0707,0.1613,2.9014,-2.8073,2.6735,2.1436,-0.6264,2.7508,2.4603,-3.0371,-2.4593,-2.1453,2.8623,-0.3706,-2.4680,-1.2591,-0.1331,-1.8527,-0.7088,-2.7553,-1.8146,-0.3364,1.2799,20.5976
87.2000,1.4465,-2.4307,-0.2388,0.3604,2.8167,-2.9218,2.6978,2.3187,-0.4091,2.7634,2.6095,3.1030,-2.2930,-2.2938,2.7710,-0.1466,-2.2026,-1.4308,-0.0589,-1.6225,-0.9380,-2.8517,-1.6363,-0.3328,1.2586,20.0247
87.3000,1.2446,-2.5361,-0.4069,0.5595,2.7319,-3.0364,2.7220,2.4937,-0.1917,2.7760,2.7586,2.9600,-2.1267,-2.4423,2.6797,0.0774,-1.9373,-1.6025,0.0154,-1.3924,-1.1672,-2.9482,-1.4580,-0.3292,1.2372,18.9265
87.4000,1.0427,-2.6414,-0.5750,0.7586,2.6471,3.1322,2.7462,2.6688,0.0256,2.7885,2.9078,2.8169,-1.9604,-2.5908,2.5884,0.3014,-1.6720,-1.7742,0.0896,-1.1622,-1.3964,-3.0447,-1.2798,-0.3257,1.2159,17.3785
87.5000,0.8408,-2.7468,-0.7432,0.9577,2.5624,3.0176,2.7704,2.8438,0.2430,2.8011,3.0569,2.6739,-1.7941,-2.7393,2.4971,0.5255,-1.4066,-1.9458,0.1638,-0.9321,-1.6256,-3.1411,-1.1015,-0.3221,1.1945,15.5799
87.6000,0.6389,-2.8522,-0.9113,1.1569,2.4776,2.9030,2.7947,3.0189,0.4603,2.8137,-3.0772,2.5308,-1.6278,-2.8878,2.4058,0.7495,-1.1413,-2.1175,0.2380,-0.7019,-1.8548,3.0456,-0.9232,-0.3185,1.1732,13.9240
87.7000,0.4371,-2.9575,-1.0794,1.3560,2.3928,2.7884,2.8189,-3.0892,0.6776,2.8263,-2.9280,2.3878,-1.4615,-3.0363,2.3146,0.9735,-0.8760,-2.2892,0.3122,-0.4718,-2.0840,2.9491,-0.7450,-0.3149,1.1518,13.0448
87.8000,0.2352,-3.0629,-1.2475,1.5551,2.3080,2.6738,2.8431,-2.9142,0.8950,2.8388,-2.7789,2.2447,-1.2952,3.0984,2.2233,1.1975,-0.6106,-2.4609,0.3864,-0.2416,-2.3132,2.8527,-0.5667,-0.3114,1.1305,13.6008
87.9000,0.0333,3.1150,-1.4156,1.7542,2.2233,2.5592,2.8674,-2.7391,1.1123,2.8514,-2.6297,2.1017,-1.1289,2.9499,2.1320,1.4215,-0.3453,-2.6325,0.4607,-0.0115,-2.5424,2.7562,-0.3884,-0.3078,1.1091,15.7386
88.0000,-0.1686,3.0096,-1.5837,1.9533,2.1385,2.4446,2.8916,-2.5641,1.3297,2.8640,-2.4806,1.9587,-0.9626,2.8014,2.0407,1.6455,-0.0800,-2.8042,0.5349,0.2187,-2.7716,2.6597,-0.2102,-0.3042,1.0878,19.0121
88.1000,-0.3705,2.9043,-1.7519,2.1524,2.0537,2.3301,2.9158,-2.3890,1.5470,2.8765,-2.3315,1.8156,-0.7963,2.6529,1.9494,1.8695,0.1853,-2.9759,0.6091,0.4488,-3.0007,2.5633,-0.0319,-0.3007,1.0665,22.8420
88.2000,-0.5723,2.7989,-1.9200,2.3515,1.9689,2.2155,2.9401,-2.2140,1.7644,2.8891,-2.1823,1.6726,-0.6300,2.5044,1.8581,2.0935,0.4507,3.1356,0.6833,0.6790,3.0533,2.4668,0.1464,-0.2971,1.0451,26.7650
88.3000,-0.7742,2.6936,-2.0881,2.5506,1.8842,2.1009,2.9643,-2.0389,1.9817,2.9017,-2.0332,1.5295,-0.4637,2.3559,1.7668,2.3175,0.7160,2.9639,0.7575,0.9091,2.8241,2.3703,0.3246,-0.2935,1.0238,30.4406
88.4000,-0.9761,2.5882,-2.2562,2.7497,1.7994,1.9863,2.9885,-1.8638,2.1990,2.9142,-1.8841,1.3865,-0.2974,2.2074,1.6755,2.5415,0.9813,2.7923,0.8317,1.1393,2.5949,2.2739,0.5029,-0.2900,1.0024,33.6151
88.5000,-1.1780,2.4829,-2.4243,2.9488,1.7146,1.8717,3.0127,-1.6888,2.4164,2.9268,-1.7349,1.2434,-0.1311,2.0589,1.5842,2.7655,1.2467,2.6206,0.9060,1.3694,2.3657,2.1774,0.6812,-0.2864,0.9811,36.1020
88.6000,-1.3798,2.3775,-2.5924,-3.1353,1.6299,1.7571,3.0370,-1.5137,2.6337,2.9394,-1.5858,1.1004,0.0352,1.9105,1.4930,2.9896,1.5120,2.4489,0.9802,1.5996,2.1365,2.0810,0.8594,-0.2828,0.9597,37.7740
88.7000,-1.5817,2.2722,-2.7606,-2.9362,1.5451,1.6425,3.0612,-1.3387,2.8511,2.9520,-1.4366,0.9573,0.2015,1.7620,1.4017,-3.0696,1.7773,2.2772,1.0544,1.8297,1.9073,1.9845,1.0377,-0.2792,0.9384,38.5641
88.8000,-1.7836,2.1668,-2.9287,-2.7371,1.4603,1.5279,3.0854,-1.1636,3.0684,2.9645,-1.2875,0.8143,0.3678,1.6135,1.3104,-2.8456,2.0427,2.1056,1.1286,2.0599,1.6781,1.8880,1.2160,-0.2757,0.9170,38.4671
88.9000,-1.9855,2.0615,-3.0968,-2.5380,1.3755,1.4134,3.1097,-0.9886,-2.9974,2.9771,-1.1384,0.6712,0.5341,1.4650,1.2191,-2.6216,2.3080,1.9339,1.2028,2.2900,1.4489,1.7916,1.3942,-0.2721,0.8957,37.5444
89.0000,-2.1874,1.9561,3.0183,-2.3389,1.2908,1.2988,3.1339,-0.8135,-2.7801,2.9897,-0.9892,0.5282,0.7004,1.3165,1.1278,-2.3976,2.5733,1.7622,1.2770,2.5202,1.2197,1.6951,1.5725,-0.2685,0.8743,35.9273
89.1000,-2.3892,1.8508,2.8502,-2.1397,1.2060,1.1842,-3.1251,-0.6384,-2.5627,3.0022,-0.8401,0.3851,0.8667,1.1680,1.0365,-2.1736,2.8386,1.5905,1.3513,2.7503,0.9906,1.5986,1.7508,-0.2650,0.8530,33.8204
89.2000,-2.5911,1.7454,2.6820,-1.9406,1.1212,1.0696,-3.1008,-0.4634,-2.3454,3.0148,-0.6910,0.2421,1.0330,1.0195,0.9452,-1.9496,3.1040,1.4189,1.4255,2.9805,0.7614,1.5022,1.9290,-0.2614,0.8316,31.5016
89.3000,-2.7930,1.6401,2.5139,-1.7415,1.0365,0.9550,-3.0766,-0.2883,-2.1280,3.0274,-0.5418,0.0991,1.1993,0.8710,0.8539,-1.7256,-2.9139,1.2472,1.4997,-3.0725,0.5322,1.4057,2.1073,-0.2578,0.8103,29.3097
89.4000,-2.9949,1.5347,2.3458,-1.5424,0.9517,0.8404,-3.0524,-0.1133,-1.9107,3.0399,-0.3927,-0.0440,1.3656,0.7225,0.7626,-1.5016,-2.6485,1.0755,1.5739,-2.8424,0.3030,1.3092,2.2856,-0.2543,0.7890,27.6021
89.5000,3.0864,1.4293,2.1777,-1.3433,0.8669,0.7258,-3.0282,0.0618,-1.6934,3.0525,-0.2435,-0.1870,1.5319,0.5740,0.6714,-1.2775,-2.3832,0.9038,1.6481,-2.6122,0.0738,1.2128,2.4638,-0.2507,0.7676,26.6653
89.6000,2.8846,1.3240,2.0096,-1.1442,0.7821,0.6112,-3.0039,0.2369,-1.4760,3.0651,-0.0944,-0.3301,1.6982,0.4255,0.5801,-1.0535,-2.1179,0.7322,1.7223,-2.3821,-0.1554,1.1163,2.6421,-0.2471,0.7463,26.5990
89.7000,2.6827,1.2186,1.8415,-0.9451,0.6974,0.4967,-2.9797,0.4119,-1.2587,3.0777,0.0547,-0.4731,1.8645,0.2770,0.4888,-0.8295,-1.8526,0.5605,1.7966,-2.1519,-0.3846,1.0198,2.8204,-0.2435,0.7249,27.2588
89.8000,2.4808,1.1133,1.6733,-0.7460,0.6126,0.3821,-2.9555,0.5870,-1.0413,3.0902,0.2039,-0.6162,2.0308,0.1285,0.3975,-0.6055,-1.5872,0.3888,1.8708,-1.9218,-0.6138,0.9234,2.9986,-0.2400,0.7036,28.3182
89.9000,2.2789,1.0079,1.5052,-0.5469,0.5278,0.2675,-2.9312,0.7620,-0.8240,3.1028,0.3530,-0.7592,2.1971,-0.0200,0.3062,-0.3815,-1.3219,0.2171,1.9450,-1.6916,-0.8430,0.8269,-3.1063,-0.2364,0.6822,29.3928
90.0000,2.0770,0.9026,1.3371,-0.3478,0.4431,0.1529,-2.9070,0.9371,-0.6066,3.1154,0.5021,-0.9023,2.3634,-0.1685,0.2149,-0.1575,-1.0566,0.0454,2.0192,-1.4615,-1.0721,0.7305,-2.9280,-0.2328,0.6609,30.1363
90.1000,1.8752,0.7972,1.1690,-0.1487,0.3583,0.0383,-2.8828,1.1121,-0.3893,3.1279,0.6513,-1.0453,2.5297,-0.3170,0.1236,0.0665,-0.7912,-0.1262,2.0934,-1.2314,-1.3013,0.6340,-2.7498,-0.2293,0.6395,30.2813
90.2000,1.6733,0.6919,1.0009,0.0504,0.2735,-0.0763,-2.8586,1.2872,-0.1720,3.1405,0.8004,-1.1884,2.6960,-0.4655,0.0323,0.2905,-0.5259,-0.2979,2.1676,-1.0012,-1.5305,0.5375,-2.5715,-0.2257,0.6182,29.6472
90.3000,1.4714,0.5865,0.8328,0.2495,0.1887,-0.1909,-2.8343,1.4623,0.0454,-3.1301,0.9496,-1.3314,2.8623,-0.6140,-0.0590,0.5145,-0.2606,-0.4696,2.2419,-0.7711,-1.7597,0.4411,-2.3932,-0.2221,0.5968,28.1352
90.4000,1.2695,0.4812,0.6646,0.4486,0.1040,-0.3055,-2.8101,1.6373,0.2627,-3.1175,1.0987,-1.4745,3.0286,-0.7625,-0.1502,0.7385,0.0048,-0.6413,2.3161,-0.5409,-1.9889,0.3446,-2.2150,-0.2185,0.5755,25.7230
90.5000,1.0676,0.3758,0.4965,0.6477,0.0192,-0.4200,-2.7859,1.8124,0.4801,-3.1050,1.2478,-1.6175,-3.0883,-0.9110,-0.2415,0.9625,0.2701,-0.8129,2.3903,-0.3108,-2.2181,0.2481,-2.0367,-0.2150,0.5541,22.4643
90.6000,0.8658,0.2705,0.3284,0.8468,-0.0656,-0.5346,-2.7616,1.9874,0.6974,-3.0924,1.3970,-1.7605,-2.9220,-1.0595,-0.3328,1.1866,0.5354,-0.9846,2.4645,-0.0806,-2.4473,0.1517,-1.8584,-0.2114,0.5328,18.5053
90.7000,0.6639,0.1651,0.1603,1.0459,-0.1504,-0.6492,-2.7374,2.1625,0.9148,-3.0798,1.5461,-1.9036,-2.7557,-1.2080,-0.4241,1.4106,0.8007,-1.1563,2.5387,0.1495,-2.6765,0.0552,-1.6802,-0.2078,0.5115,14.1552
90.8000,0.4620,0.0598,-0.0078,1.2450,-0.2351,-0.7638,-2.7132,2.3375,1.1321,-3.0673,1.6952,-2.0466,-2.5894,-1.3565,-0.5154,1.6346,1.0661,-1.3280,2.6129,0.3797,-2.9057,-0.0413,-1.5019,-0.2043,0.4901,10.1716
90.9000,0.2601,-0.0456,-0.1759,1.4442,-0.3199,-0.8784,-2.6889,2.5126,1.3494,-3.0547,1.8444,-2.1897,-2.4231,-1.5050,-0.6067,1.8586,1.3314,-1.4996,2.6872,0.6098,-3.1349,-0.1377,-1.3236,-0.2007,0.4688,8.5413
91.0000,0.0583,-0.1509,-0.3441,1.6433,-0.4047,-0.9930,-2.6647,2.6877,1.5668,-3.0421,1.9935,-2.3327,-2.2568,-1.6535,-0.6980,2.0826,1.5967,-1.6713,2.7614,0.8400,2.9191,-0.2342,-1.1454,-0.1971,0.4474,11.1019
91.1000,-0.1436,-0.2563,-0.5122,1.8424,-0.4894,-1.1076,-2.6405,2.8627,1.7841,-3.0296,2.1427,-2.4758,-2.0905,-1.8020,-0.7893,2.3066,1.8621,-1.8430,2.8356,1.0701,2.6900,-0.3307,-0.9671,-0.1936,0.4261,16.1200
91.2000,-0.3455,-0.3616,-0.6803,2.0415,-0.5742,-1.2222,-2.6163,3.0378,2.0015,-3.0170,2.2918,-2.6188,-1.9242,-1.9505,-0.8806,2.5306,2.1274,-2.0147,2.9098,1.3003,2.4608,-0.4271,-0.7888,-0.1900,0.4047,21.8727
91.3000,-0.5474,-0.4670,-0.8484,2.2406,-0.6590,-1.3368,-2.5920,-3.0704,2.2188,-3.0044,2.4409,-2.7619,-1.7579,-2.0990,-0.9718,2.7546,2.3927,-2.1863,2.9840,1.5304,2.2316,-0.5236,-0.6106,-0.1864,0.3834,27.6584
91.4000,-0.7493,-0.5723,-1.0165,2.4397,-0.7438,-1.4513,-2.5678,-2.8953,2.4362,-2.9918,2.5901,-2.9049,-1.5916,-2.2475,-1.0631,2.9786,2.6581,-2.3580,3.0582,1.7606,2.0024,-0.6200,-0.4323,-0.1828,0.3620,33.1275
91.5000,-0.9511,-0.6777,-1.1846,2.6388,-0.8285,-1.5659,-2.5436,-2.7202,2.6535,-2.9793,2.7392,-3.0480,-1.4253,-2.3960,-1.1544,-3.0805,2.9234,-2.5297,3.1325,1.9907,1.7732,-0.7165,-0.2540,-0.1793,0.3407,38.0480
91.6000,-1.1530,-0.7830,-1.3528,2.8379,-0.9133,-1.6805,-2.5193,-2.5452,2.8708,-2.9667,2.8883,3.0922,-1.2590,-2.5445,-1.2457,-2.8565,-3.0945,-2.7014,-3.0765,2.2209,1.5440,-0.8130,-0.0758,-0.1757,0.3193,42.2434
91.7000,-1.3549,-0.8884,-1.5209,3.0370,-0.9981,-1.7951,-2.4951,-2.3701,3.0882,-2.9541,3.0375,2.9491,-1.0927,-2.6930,-1.3370,-2.6325,-2.8291,-2.8730,-3.0023,2.4510,1.3148,-0.9094,0.1025,-0.1721,0.2980,45.5741
91.8000,-1.5568,-0.9937,-1.6890,-3.0471,-1.0828,-1.9097,-2.4709,-2.1951,-2.9777,-2.9416,-3.0966,2.8061,-0.9264,-2.8415,-1.4283,-2.4085,-2.5638,-3.0447,-2.9281,2.6812,1.0856,-1.0059,0.2808,-0.1686,0.2766,47.9319
91.9000,-1.7587,-1.0991,-1.8571,-2.8480,-1.1676,-2.0243,-2.4467,-2.0200,-2.7603,-2.9290,-2.9474,2.6630,-0.7601,-2.9900,-1.5196,-2.1845,-2.2985,3.0668,-2.8539,2.9113,0.8564,-1.1024,0.4590,-0.1650,0.2553,49.2389
92.0000,-1.9605,-1.2045,-2.0252,-2.6489,-1.2524,-2.1389,-2.4224,-1.8450,-2.5430,-2.9164,-2.7983,2.5200,-0.5938,-3.1385,-1.6109,-1.9605,-2.0331,2.8951,-2.7796,3.1415,0.6273,-1.1988,0.6373,-0.1614,0.2339,49.4476
92.1000,-2.1624,-1.3098,-2.1933,-2.4498,-1.3372,-2.2535,-2.3982,-1.6699,-2.3256,-2.9039,-2.6492,2.3769,-0.4275,2.9962,-1.7022,-1.7365,-1.7678,2.7234,-2.7054,-2.9115,0.3981,-1.2953,0.8155,-0.1578,0.2126,48.5418
92.2000,-2.3643,-1.4152,-2.3615,-2.2507,-1.4219,-2.3680,-2.3740,-1.4948,-2.1083,-2.8913,-2.5000,2.2339,-0.2612,2.8477,-1.7934,-1.5125,-1.5025,2.5518,-2.6312,-2.6814,0.1689,-1.3918,0.9938,-0.1543,0.1913,46.5374
92.3000,-2.5662,-1.5205,-2.5296,-2.0515,-1.5067,-2.4826,-2.3497,-1.3198,-1.8909,-2.8787,-2.3509,2.0909,-0.0949,2.6992,-1.8847,-1.2885,-1.2372,2.3801,-2.5570,-2.4512,-0.0603,-1.4882,1.1721,-0.1507,0.1699,43.4834
92.4000,-2.7681,-1.6259,-2.6977,-1.8524,-1.5915,-2.5972,-2.3255,-1.1447,-1.6736,-2.8661,-2.2017,1.9478,0.0714,2.5507,-1.9760,-1.0645,-0.9718,2.2084,-2.4828,-2.2211,-0.2895,-1.5847,1.3503,-0.1471,0.1486,39.4617
92.5000,-2.9699,-1.7312,-2.8658,-1.6533,-1.6763,-2.7118,-2.3013,-0.9697,-1.4562,-2.8536,-2.0526,1.8048,0.2377,2.4022,-2.0673,-0.8405,-0.7065,2.0367,-2.4086,-1.9909,-0.5187,-1.6811,1.5286,-0.1436,0.1272,34.5867
92.6000,3.1114,-1.8366,-3.0339,-1.4542,-1.7610,-2.8264,-2.2771,-0.7946,-1.2389,-2.8410,-1.9035,1.6617,0.4040,2.2537,-2.1586,-0.6164,-0.4412,1.8651,-2.3343,-1.7608,-0.7479,-1.7776,1.7069,-0.1400,0.1059,29.0044
92.7000,2.9095,-1.9419,3.0811,-1.2551,-1.8458,-2.9410,-2.2528,-0.6196,-1.0216,-2.8284,-1.7543,1.5187,0.5703,2.1052,-2.2499,-0.3924,-0.1758,1.6934,-2.2601,-1.5306,-0.9771,-1.8741,1.8851,-0.1364,0.0845,22.8904
92.8000,2.7076,-2.0473,2.9130,-1.0560,-1.9306,-3.0556,-2.2286,-0.4445,-0.8042,-2.8159,-1.6052,1.3756,0.7366,1.9567,-2.3412,-0.1684,0.0895,1.5217,-2.1859,-1.3005,-1.2063,-1.9705,2.0634,-0.1329,0.0632,16.4504
92.9000,2.5057,-2.1526,2.7449,-0.8569,-2.0153,3.1130,-2.2044,-0.2694,-0.5869,-2.8033,-1.4561,1.2326,0.9029,1.8083,-2.4325,0.0556,0.3548,1.3500,-2.1117,-1.0703,-1.4355,-2.0670,2.2417,-0.1293,0.0418,9.9369
93.0000,2.3039,-2.2580,2.5768,-0.6578,-2.1001,2.9984,-2.1801,-0.0944,-0.3695,-2.7907,-1.3069,1.0895,1.0692,1.6598,-2.5237,0.2796,0.6202,1.1783,-2.0375,-0.8402,-1.6646,-2.1635,2.4199,-0.1257,0.0205,3.8776
93.1000,2.1020,-2.3633,2.4087,-0.4587,-2.1849,2.8839,-2.1559,0.0807,-0.1522,-2.7782,-1.1578,0.9465,1.2355,1.5113,-2.6150,0.5036,0.8855,1.0067,-1.9633,-0.6100,-1.8938,-2.2599,2.5982,-0.1221,-0.0009,3.8161
93.2000,1.9001,-2.4687,2.2406,-0.2596,-2.2697,2.7693,-2.1317,0.2557,0.0652,-2.7656,-1.0086,0.8034,1.4018,1.3628,-2.7063,0.7276,1.1508,0.8350,-1.8890,-0.3799,-2.1230,-2.3564,2.7765,-0.1186,-0.0222,9.0354
93.3000,1.6982,-2.5740,2.0724,-0.0605,-2.3544,2.6547,-2.1075,0.4308,0.2825,-2.7530,-0.8595,0.6604,1.5681,1.2143,-2.7976,0.9516,1.4162,0.6633,-1.8148,-0.1498,-2.3522,-2.4529,2.9547,-0.1150,-0.0436,13.8663
93.4000,1.4963,-2.6794,1.9043,0.1386,-2.4392,2.5401,-2.0832,0.6058,0.4998,-2.7404,-0.7104,0.5173,1.7344,1.0658,-2.8889,1.1756,1.6815,0.4916,-1.7406,0.0804,-2.5814,-2.5493,3.1330,-0.1114,-0.0649,17.8304
93.5000,1.2945,-2.7847,1.7362,0.3377,-2.5240,2.4255,-2.0590,0.7809,0.7172,-2.7279,-0.5612,0.3743,1.9007,0.9173,-2.9802,1.3996,1.9468,0.3200,-1.6664,0.3105,-2.8106,-2.6458,-2.9719,-0.1079,-0.0862,20.7360
93.6000,1.0926,-2.8901,1.5681,0.5368,-2.6087,2.3109,-2.0348,0.9560,0.9345,-2.7153,-0.4121,0.2312,2.0670,0.7688,-3.0715,1.6236,2.2121,0.1483,-1.5922,0.5407,-3.0398,-2.7423,-2.7936,-0.1043,-0.1076,22.4589
93.7000,0.8907,-2.9954,1.4000,0.7359,-2.6935,2.1963,-2.0105,1.1310,1.1519,-2.7027,-0.2630,0.0882,2.2333,0.6203,3.1204,1.8477,2.4775,-0.0234,-1.5180,0.7708,3.0142,-2.8387,-2.6154,-0.1007,-0.1289,22.9264
93.8000,0.6888,-3.1008,1.2319,0.9350,-2.7783,2.0817,-1.9863,1.3061,1.3692,-2.6902,-0.1138,-0.0548,2.3996,0.4718,3.0291,2.0717,2.7428,-0.1951,-1.4437,1.0010,2.7850,-2.9352,-2.4371,-0.0971,-0.1503,22.1172
93.9000,0.4870,3.0770,1.0637,1.1341,-2.8631,1.9672,-1.9621,1.4811,1.5866,-2.6776,0.0353,-0.1979,2.5659,0.3233,2.9378,2.2957,3.0081,-0.3667,-1.3695,1.2311,2.5558,-3.0316,-2.2589,-0.0936,-0.1716,20.0626
94.0000,0.2851,2.9717,0.8956,1.3332,-2.9478,1.8526,-1.9378,1.6562,1.8039,-2.6650,0.1845,-0.3409,2.7322,0.1748,2.8465,2.5197,-3.0097,-0.5384,-1.2953,1.4613,2.3267,-3.1281,-2.0806,-0.0900,-0.1930,16.8474
94.1000,0.0832,2.8663,0.7275,1.5324,-3.0326,1.7380,-1.9136,1.8312,2.0212,-2.6525,0.3336,-0.4840,2.8985,0.0263,2.7553,2.7437,-2.7444,-0.7101,-1.2211,1.6914,2.0975,3.0586,-1.9023,-0.0864,-0.2143,12.6120
94.2000,-0.1187,2.7610,0.5594,1.7315,-3.1174,1.6234,-1.8894,2.0063,2.2386,-2.6399,0.4827,-0.6270,3.0648,-0.1222,2.6640,2.9677,-2.4791,-0.8818,-1.1469,1.9216,1.8683,2.9621,-1.7241,-0.0829,-0.2357,7.5755
94.3000,-0.3206,2.6556,0.3913,1.9306,3.0810,1.5088,-1.8652,2.1814,2.4559,-2.6273,0.6319,-0.7701,-3.0521,-0.2707,2.5727,-3.0915,-2.2137,-1.0534,-1.0727,2.1517,1.6391,2.8657,-1.5458,-0.0793,-0.2570,2.4942
94.4000,-0.5224,2.5503,0.2232,2.1297,2.9963,1.3942,-1.8409,2.3564,2.6733,-2.6147,0.7810,-0.9131,-2.8858,-0.4192,2.4814,-2.8675,-1.9484,-1.2251,-0.9984,2.3819,1.4099,2.7692,-1.3675,-0.0757,-0.2784,5.1249
94.5000,-0.7243,2.4449,0.0550,2.3288,2.9115,1.2796,-1.8167,2.5315,2.8906,-2.6022,0.9301,-1.0562,-2.7195,-0.5677,2.3901,-2.6435,-1.6831,-1.3968,-0.9242,2.6120,1.1807,2.6728,-1.1893,-0.0722,-0.2997,11.2971
94.6000,-0.9262,2.3396,-0.1131,2.5279,2.8267,1.1650,-1.7925,2.7065,3.1080,-2.5896,1.0793,-1.1992,-2.5532,-0.7162,2.2988,-2.4194,-1.4177,-1.5685,-0.8500,2.8422,0.9515,2.5763,-1.0110,-0.0686,-0.3211,17.5387
94.7000,-1.1281,2.2342,-0.2812,2.7270,2.7419,1.0505,-1.7682,2.8816,-2.9579,-2.5770,1.2284,-1.3423,-2.3869,-0.8647,2.2075,-2.1954,-1.1524,-1.7402,-0.7758,3.0723,0.7223,2.4798,-0.8327,-0.0650,-0.3424,23.4648
94.8000,-1.3300,2.1289,-0.4493,2.9261,2.6572,0.9359,-1.7440,3.0567,-2.7405,-2.5645,1.3776,-1.4853,-2.2206,-1.0132,2.1162,-1.9714,-0.8871,-1.9118,-0.7016,-2.9807,0.4931,2.3834,-0.6545,-0.0614,-0.3637,28.8110
94.9000,-1.5318,2.0235,-0.6174,3.1252,2.5724,0.8213,-1.7198,-3.0515,-2.5232,-2.5519,1.5267,-1.6284,-2.0543,-1.1617,2.0249,-1.7474,-0.6217,-2.0835,-0.6273,-2.7505,0.2640,2.2869,-0.4762,-0.0579,-0.3851,33.3536
